,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,Label
2802,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,5.0,5.0,44100,no bird,1.0,264
2803,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,10.0,5.0,44100,no bird,1.0,264
2804,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,15.0,5.0,44100,no bird,1.0,264
2805,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,20.0,5.0,44100,no bird,1.0,264
2806,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,25.0,5.0,44100,no bird,1.0,264
2807,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,30.0,5.0,44100,no bird,1.0,264
2808,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,35.0,5.0,44100,no bird,1.0,264
2809,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,40.0,5.0,44100,no bird,1.0,264
2810,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,55.0,5.0,44100,no bird,1.0,264
2811,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,60.0,5.0,44100,no bird,1.0,264
2812,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,65.0,5.0,44100,no bird,1.0,264
2813,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,70.0,5.0,44100,no bird,1.0,264
2814,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,75.0,5.0,44100,no bird,1.0,264
2815,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,80.0,5.0,44100,no bird,1.0,264
2816,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,85.0,5.0,44100,no bird,1.0,264
2817,./kaggletest/cohmar1/,XC673592.ogg,97.14936507936508,0,90.0,5.0,44100,no bird,1.0,264
2818,./kaggletest/cohmar1/,XC377661.ogg,117.42038548752836,0,75.0,5.0,44100,no bird,1.0,264
2819,./kaggletest/cohmar1/,XC672934.ogg,40.15199546485261,0,0.0,5.0,44100,no bird,1.0,264
2820,./kaggletest/cohmar1/,XC672934.ogg,40.15199546485261,0,5.0,5.0,44100,no bird,1.0,264
2821,./kaggletest/cohmar1/,XC672934.ogg,40.15199546485261,0,30.0,5.0,44100,no bird,1.0,264
2822,./kaggletest/cohmar1/,XC672934.ogg,40.15199546485261,0,35.0,5.0,44100,no bird,1.0,264
2823,./kaggletest/cohmar1/,XC325443.ogg,25.20814058956916,0,15.0,5.0,44100,no bird,1.0,264
2824,./kaggletest/cohmar1/,XC658138.ogg,352.4159863945578,0,20.0,5.0,44100,no bird,1.0,264
2825,./kaggletest/cohmar1/,XC658138.ogg,352.4159863945578,0,50.0,5.0,44100,no bird,1.0,264
2826,./kaggletest/cohmar1/,XC658138.ogg,352.4159863945578,0,160.0,5.0,44100,no bird,1.0,264
2827,./kaggletest/cohmar1/,XC658138.ogg,352.4159863945578,0,185.0,5.0,44100,no bird,1.0,264
2828,./kaggletest/cohmar1/,XC658138.ogg,352.4159863945578,0,295.0,5.0,44100,no bird,1.0,264
2829,./kaggletest/cohmar1/,XC658138.ogg,352.4159863945578,0,320.0,5.0,44100,no bird,1.0,264
2830,./kaggletest/cohmar1/,XC658138.ogg,352.4159863945578,0,325.0,5.0,44100,no bird,1.0,264
2831,./kaggletest/cohmar1/,XC586830.ogg,20.76,0,5.0,5.0,44100,no bird,1.0,264
2832,./kaggletest/cohmar1/,XC586830.ogg,20.76,0,10.0,5.0,44100,no bird,1.0,264
2833,./kaggletest/cohmar1/,XC586830.ogg,20.76,0,15.0,5.0,44100,no bird,1.0,264
2834,./kaggletest/cohmar1/,XC377489.ogg,134.94854875283443,0,45.0,5.0,44100,no bird,1.0,264
2835,./kaggletest/cohmar1/,XC377660.ogg,29.387732426303856,0,20.0,5.0,44100,no bird,1.0,264
2836,./kaggletest/cohmar1/,XC495723.ogg,21.91673469387755,0,10.0,5.0,44100,no bird,1.0,264
2837,./kaggletest/cohmar1/,XC673550.ogg,25.83498866213152,0,0.0,5.0,44100,no bird,1.0,264
2838,./kaggletest/cohmar1/,XC673550.ogg,25.83498866213152,0,10.0,5.0,44100,no bird,1.0,264
2839,./kaggletest/cohmar1/,XC673550.ogg,25.83498866213152,0,15.0,5.0,44100,no bird,1.0,264
2840,./kaggletest/cohmar1/,XC673550.ogg,25.83498866213152,0,20.0,5.0,44100,no bird,1.0,264
2841,./kaggletest/cohmar1/,XC133444.ogg,72.43755102040816,0,20.0,5.0,44100,no bird,1.0,264
2842,./kaggletest/cohmar1/,XC488964.ogg,211.2522448979592,0,190.0,5.0,44100,no bird,1.0,264
2843,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,0.0,5.0,44100,no bird,1.0,264
2844,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,35.0,5.0,44100,no bird,1.0,264
2845,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,50.0,5.0,44100,no bird,1.0,264
2846,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,65.0,5.0,44100,no bird,1.0,264
2847,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,70.0,5.0,44100,no bird,1.0,264
2848,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,75.0,5.0,44100,no bird,1.0,264
2849,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,80.0,5.0,44100,no bird,1.0,264
2850,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,85.0,5.0,44100,no bird,1.0,264
2851,./kaggletest/cohmar1/,XC748722.ogg,108.46038548752834,0,90.0,5.0,44100,no bird,1.0,264
2852,./kaggletest/cohmar1/,XC677129.ogg,33.332244897959185,0,0.0,5.0,44100,no bird,1.0,264
2853,./kaggletest/cohmar1/,XC721435.ogg,122.22598639455782,0,95.0,5.0,44100,no bird,1.0,264
2854,./kaggletest/cohmar1/,XC429761.ogg,21.76,0,10.0,5.0,44100,no bird,1.0,264
2855,./kaggletest/cohmar1/,XC721434.ogg,142.4709977324263,0,40.0,5.0,44100,no bird,1.0,264
2856,./kaggletest/cohmar1/,XC721434.ogg,142.4709977324263,0,45.0,5.0,44100,no bird,1.0,264
2857,./kaggletest/cohmar1/,XC721434.ogg,142.4709977324263,0,65.0,5.0,44100,no bird,1.0,264
2858,./kaggletest/cohmar1/,XC341123.ogg,55.40571428571429,0,0.0,5.0,44100,no bird,1.0,264
2859,./kaggletest/cohmar1/,XC341123.ogg,55.40571428571429,0,35.0,5.0,44100,no bird,1.0,264
2860,./kaggletest/cohmar1/,XC341123.ogg,55.40571428571429,0,40.0,5.0,44100,no bird,1.0,264
2861,./kaggletest/cohmar1/,XC341123.ogg,55.40571428571429,0,45.0,5.0,44100,no bird,1.0,264
2862,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,100.0,5.0,44100,no bird,1.0,264
2863,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,110.0,5.0,44100,no bird,1.0,264
2864,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,115.0,5.0,44100,no bird,1.0,264
2865,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,125.0,5.0,44100,no bird,1.0,264
2866,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,130.0,5.0,44100,no bird,1.0,264
2867,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,140.0,5.0,44100,no bird,1.0,264
2868,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,145.0,5.0,44100,no bird,1.0,264
2869,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,160.0,5.0,44100,no bird,1.0,264
2870,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,165.0,5.0,44100,no bird,1.0,264
2871,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,180.0,5.0,44100,no bird,1.0,264
2872,./kaggletest/cohmar1/,XC675529.ogg,323.5265306122449,0,190.0,5.0,44100,no bird,1.0,264
2873,./kaggletest/cohmar1/,XC714060.ogg,45.42691609977325,0,20.0,5.0,44100,no bird,1.0,264
2874,./kaggletest/cohmar1/,XC714060.ogg,45.42691609977325,0,25.0,5.0,44100,no bird,1.0,264
2875,./kaggletest/cohmar1/,XC714060.ogg,45.42691609977325,0,30.0,5.0,44100,no bird,1.0,264
2876,./kaggletest/cohmar1/,XC714060.ogg,45.42691609977325,0,35.0,5.0,44100,no bird,1.0,264
2877,./kaggletest/cohmar1/,XC714060.ogg,45.42691609977325,0,40.0,5.0,44100,no bird,1.0,264
2878,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,0.0,5.0,44100,no bird,1.0,264
2879,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,5.0,5.0,44100,no bird,1.0,264
2880,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,15.0,5.0,44100,no bird,1.0,264
2881,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,20.0,5.0,44100,no bird,1.0,264
2882,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,25.0,5.0,44100,no bird,1.0,264
2883,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,30.0,5.0,44100,no bird,1.0,264
2884,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,45.0,5.0,44100,no bird,1.0,264
2885,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,50.0,5.0,44100,no bird,1.0,264
2886,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,60.0,5.0,44100,no bird,1.0,264
2887,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,65.0,5.0,44100,no bird,1.0,264
2888,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,70.0,5.0,44100,no bird,1.0,264
2889,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,75.0,5.0,44100,no bird,1.0,264
2890,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,85.0,5.0,44100,no bird,1.0,264
2891,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,105.0,5.0,44100,no bird,1.0,264
2892,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,130.0,5.0,44100,no bird,1.0,264
2893,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,135.0,5.0,44100,no bird,1.0,264
2894,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,140.0,5.0,44100,no bird,1.0,264
2895,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,145.0,5.0,44100,no bird,1.0,264
2896,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,185.0,5.0,44100,no bird,1.0,264
2897,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,190.0,5.0,44100,no bird,1.0,264
2898,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,195.0,5.0,44100,no bird,1.0,264
2899,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,200.0,5.0,44100,no bird,1.0,264
2900,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,210.0,5.0,44100,no bird,1.0,264
2901,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,220.0,5.0,44100,no bird,1.0,264
2902,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,225.0,5.0,44100,no bird,1.0,264
2903,./kaggletest/cohmar1/,XC277240.ogg,242.4424263038549,0,235.0,5.0,44100,no bird,1.0,264
2904,./kaggletest/cohmar1/,XC748721.ogg,15.36,0,0.0,5.0,44100,no bird,1.0,264
2905,./kaggletest/cohmar1/,XC487705.ogg,48.79673469387755,0,5.0,5.0,44100,no bird,1.0,264
2906,./kaggletest/cohmar1/,XC721436.ogg,33.791995464852604,0,25.0,5.0,44100,no bird,1.0,264
2907,./kaggletest/cohmar1/,XC330727.ogg,47.438367346938776,0,5.0,5.0,44100,no bird,1.0,264
2908,./kaggletest/cohmar1/,XC330727.ogg,47.438367346938776,0,10.0,5.0,44100,no bird,1.0,264
2909,./kaggletest/cohmar1/,XC330727.ogg,47.438367346938776,0,15.0,5.0,44100,no bird,1.0,264
2910,./kaggletest/cohmar1/,XC330727.ogg,47.438367346938776,0,20.0,5.0,44100,no bird,1.0,264
2911,./kaggletest/cohmar1/,XC330727.ogg,47.438367346938776,0,25.0,5.0,44100,no bird,1.0,264
2912,./kaggletest/cohmar1/,XC330727.ogg,47.438367346938776,0,30.0,5.0,44100,no bird,1.0,264
2913,./kaggletest/cohmar1/,XC330727.ogg,47.438367346938776,0,40.0,5.0,44100,no bird,1.0,264
2914,./kaggletest/cohmar1/,XC586195.ogg,22.333990929705216,0,0.0,5.0,44100,no bird,1.0,264
2915,./kaggletest/cohmar1/,XC586195.ogg,22.333990929705216,0,5.0,5.0,44100,no bird,1.0,264
2916,./kaggletest/cohmar1/,XC330726.ogg,25.6261224489796,0,0.0,5.0,44100,no bird,1.0,264
2917,./kaggletest/cohmar1/,XC330726.ogg,25.6261224489796,0,5.0,5.0,44100,no bird,1.0,264
2918,./kaggletest/cohmar1/,XC330726.ogg,25.6261224489796,0,10.0,5.0,44100,no bird,1.0,264
2919,./kaggletest/cohmar1/,XC330726.ogg,25.6261224489796,0,20.0,5.0,44100,no bird,1.0,264
2920,./kaggletest/cohmar1/,XC721437.ogg,67.99199546485261,0,50.0,5.0,44100,no bird,1.0,264
2921,./kaggletest/cohmar1/,XC748720.ogg,224.2609977324263,0,10.0,5.0,44100,no bird,1.0,264
2922,./kaggletest/cohmar1/,XC423688.ogg,32.416984126984126,0,15.0,5.0,44100,no bird,1.0,264
2923,./kaggletest/cohmar1/,XC423688.ogg,32.416984126984126,0,25.0,5.0,44100,no bird,1.0,264
2924,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,0.0,5.0,44100,no bird,1.0,264
2925,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,5.0,5.0,44100,no bird,1.0,264
2926,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,10.0,5.0,44100,no bird,1.0,264
2927,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,15.0,5.0,44100,no bird,1.0,264
2928,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,30.0,5.0,44100,no bird,1.0,264
2929,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,35.0,5.0,44100,no bird,1.0,264
2930,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,40.0,5.0,44100,no bird,1.0,264
2931,./kaggletest/cohmar1/,XC748724.ogg,54.90897959183673,0,45.0,5.0,44100,no bird,1.0,264
2932,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,0.0,5.0,44100,no bird,1.0,264
2933,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,5.0,5.0,44100,no bird,1.0,264
2934,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,10.0,5.0,44100,no bird,1.0,264
2935,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,15.0,5.0,44100,no bird,1.0,264
2936,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,20.0,5.0,44100,no bird,1.0,264
2937,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,30.0,5.0,44100,no bird,1.0,264
2938,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,40.0,5.0,44100,no bird,1.0,264
2939,./kaggletest/cohmar1/,XC735241.ogg,61.48798185941043,0,50.0,5.0,44100,no bird,1.0,264
2940,./kaggletest/cohmar1/,XC492093.ogg,70.45224489795919,0,15.0,5.0,44100,no bird,1.0,264
2941,./kaggletest/cohmar1/,XC492093.ogg,70.45224489795919,0,35.0,5.0,44100,no bird,1.0,264
2942,./kaggletest/cohmar1/,XC492093.ogg,70.45224489795919,0,40.0,5.0,44100,no bird,1.0,264
2943,./kaggletest/cohmar1/,XC492093.ogg,70.45224489795919,0,45.0,5.0,44100,no bird,1.0,264
2944,./kaggletest/cohmar1/,XC492093.ogg,70.45224489795919,0,50.0,5.0,44100,no bird,1.0,264
2945,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,0.0,5.0,44100,no bird,1.0,264
2946,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,5.0,5.0,44100,no bird,1.0,264
2947,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,25.0,5.0,44100,no bird,1.0,264
2948,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,30.0,5.0,44100,no bird,1.0,264
2949,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,35.0,5.0,44100,no bird,1.0,264
2950,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,40.0,5.0,44100,no bird,1.0,264
2951,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,45.0,5.0,44100,no bird,1.0,264
2952,./kaggletest/cohmar1/,XC501003.ogg,61.41385487528345,0,55.0,5.0,44100,no bird,1.0,264
2953,./kaggletest/cohmar1/,XC473668.ogg,120.26773242630384,0,30.0,5.0,44100,no bird,1.0,264
2954,./kaggletest/cohmar1/,XC425002.ogg,21.00199546485261,0,10.0,5.0,44100,no bird,1.0,264
2955,./kaggletest/cohmar1/,XC425002.ogg,21.00199546485261,0,15.0,5.0,44100,no bird,1.0,264
2956,./kaggletest/cohmar1/,XC735242.ogg,17.951995464852608,0,0.0,5.0,44100,no bird,1.0,264
2957,./kaggletest/cohmar1/,XC749488.ogg,71.91507936507936,0,10.0,5.0,44100,no bird,1.0,264
2958,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,0.0,5.0,44100,no bird,1.0,264
2959,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,30.0,5.0,44100,no bird,1.0,264
2960,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,45.0,5.0,44100,no bird,1.0,264
2961,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,70.0,5.0,44100,no bird,1.0,264
2962,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,75.0,5.0,44100,no bird,1.0,264
2963,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,115.0,5.0,44100,no bird,1.0,264
2964,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,120.0,5.0,44100,no bird,1.0,264
2965,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,125.0,5.0,44100,no bird,1.0,264
2966,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,130.0,5.0,44100,no bird,1.0,264
2967,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,140.0,5.0,44100,no bird,1.0,264
2968,./kaggletest/cohmar1/,XC420479.ogg,173.32199546485262,0,165.0,5.0,44100,no bird,1.0,264
2969,./kaggletest/cohmar1/,XC581664.ogg,74.47498866213152,0,15.0,5.0,44100,no bird,1.0,264
2970,./kaggletest/cohmar1/,XC581664.ogg,74.47498866213152,0,65.0,5.0,44100,no bird,1.0,264
2971,./kaggletest/cohmar1/,XC672219.ogg,22.93548752834467,0,0.0,5.0,44100,no bird,1.0,264
2972,./kaggletest/cohmar1/,XC672219.ogg,22.93548752834467,0,15.0,5.0,44100,no bird,1.0,264
2973,./kaggletest/cohmar1/,XC293576.ogg,16.92732426303855,0,10.0,5.0,44100,no bird,1.0,264
2974,./kaggletest/cohmar1/,XC462846.ogg,38.111995464852605,0,25.0,5.0,44100,no bird,1.0,264
2975,./kaggletest/cohmar1/,XC337361.ogg,17.56798185941043,0,10.0,5.0,44100,no bird,1.0,264
2976,./kaggletest/cohmar1/,XC671706.ogg,17.370997732426304,0,10.0,5.0,44100,no bird,1.0,264
2977,./kaggletest/cohmar1/,XC677835.ogg,49.580385487528346,0,10.0,5.0,44100,no bird,1.0,264
2978,./kaggletest/cohmar1/,XC677835.ogg,49.580385487528346,0,20.0,5.0,44100,no bird,1.0,264
2979,./kaggletest/cohmar1/,XC377793.ogg,24.96,0,0.0,5.0,44100,no bird,1.0,264
2980,./kaggletest/cohmar1/,XC738059.ogg,36.14399092970522,0,25.0,5.0,44100,no bird,1.0,264
2981,./kaggletest/cohmar1/,XC738059.ogg,36.14399092970522,0,30.0,5.0,44100,no bird,1.0,264
2982,./kaggletest/cohmar1/,XC652535.ogg,32.80798185941043,0,0.0,5.0,44100,no bird,1.0,264
2983,./kaggletest/cohmar1/,XC652535.ogg,32.80798185941043,0,15.0,5.0,44100,no bird,1.0,264
2984,./kaggletest/cohmar1/,XC652535.ogg,32.80798185941043,0,20.0,5.0,44100,no bird,1.0,264
2985,./kaggletest/cohmar1/,XC652535.ogg,32.80798185941043,0,25.0,5.0,44100,no bird,1.0,264
2986,./kaggletest/cohmar1/,XC673048.ogg,25.031995464852606,0,20.0,5.0,44100,no bird,1.0,264
2987,./kaggletest/cohmar1/,XC197787.ogg,19.72242630385488,0,10.0,5.0,44100,no bird,1.0,264
2988,./kaggletest/cohmar1/,XC188328.ogg,82.24798185941043,0,35.0,5.0,44100,no bird,1.0,264
2989,./kaggletest/cohmar1/,XC188328.ogg,82.24798185941043,0,40.0,5.0,44100,no bird,1.0,264
2990,./kaggletest/cohmar1/,XC188328.ogg,82.24798185941043,0,45.0,5.0,44100,no bird,1.0,264
2991,./kaggletest/cohmar1/,XC141666.ogg,96.80977324263038,0,40.0,5.0,44100,no bird,1.0,264
2992,./kaggletest/cohmar1/,XC141666.ogg,96.80977324263038,0,90.0,5.0,44100,no bird,1.0,264
2993,./kaggletest/cohmar1/,XC197552.ogg,22.64814058956916,0,5.0,5.0,44100,no bird,1.0,264
2994,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,0.0,5.0,44100,no bird,1.0,264
2995,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,5.0,5.0,44100,no bird,1.0,264
2996,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,10.0,5.0,44100,no bird,1.0,264
2997,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,20.0,5.0,44100,no bird,1.0,264
2998,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,30.0,5.0,44100,no bird,1.0,264
2999,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,35.0,5.0,44100,no bird,1.0,264
3000,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,40.0,5.0,44100,no bird,1.0,264
3001,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,45.0,5.0,44100,no bird,1.0,264
3002,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,55.0,5.0,44100,no bird,1.0,264
3003,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,60.0,5.0,44100,no bird,1.0,264
3004,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,65.0,5.0,44100,no bird,1.0,264
3005,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,70.0,5.0,44100,no bird,1.0,264
3006,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,75.0,5.0,44100,no bird,1.0,264
3007,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,90.0,5.0,44100,no bird,1.0,264
3008,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,95.0,5.0,44100,no bird,1.0,264
3009,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,105.0,5.0,44100,no bird,1.0,264
3010,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,110.0,5.0,44100,no bird,1.0,264
3011,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,115.0,5.0,44100,no bird,1.0,264
3012,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,120.0,5.0,44100,no bird,1.0,264
3013,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,125.0,5.0,44100,no bird,1.0,264
3014,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,130.0,5.0,44100,no bird,1.0,264
3015,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,135.0,5.0,44100,no bird,1.0,264
3016,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,140.0,5.0,44100,no bird,1.0,264
3017,./kaggletest/cohmar1/,XC197553.ogg,153.05142857142857,0,145.0,5.0,44100,no bird,1.0,264
3018,./kaggletest/cohmar1/,XC673854.ogg,27.062834467120183,0,15.0,5.0,44100,no bird,1.0,264
3019,./kaggletest/cohmar1/,XC378658.ogg,118.68,0,10.0,5.0,44100,no bird,1.0,264
3020,./kaggletest/cohmar1/,XC378658.ogg,118.68,0,15.0,5.0,44100,no bird,1.0,264
3021,./kaggletest/cohmar1/,XC378658.ogg,118.68,0,75.0,5.0,44100,no bird,1.0,264
3022,./kaggletest/cohmar1/,XC378658.ogg,118.68,0,80.0,5.0,44100,no bird,1.0,264
3023,./kaggletest/cohmar1/,XC192039.ogg,30.191995464852607,0,25.0,5.0,44100,no bird,1.0,264
3024,./kaggletest/cohmar1/,XC282133.ogg,182.4391836734694,0,155.0,5.0,44100,no bird,1.0,264
3025,./kaggletest/cohmar1/,XC282133.ogg,182.4391836734694,0,160.0,5.0,44100,no bird,1.0,264
3026,./kaggletest/cohmar1/,XC282133.ogg,182.4391836734694,0,175.0,5.0,44100,no bird,1.0,264
3027,./kaggletest/cohmar1/,XC552410.ogg,15.48,0,0.0,5.0,44100,no bird,1.0,264
3028,./kaggletest/cohmar1/,XC552410.ogg,15.48,0,10.0,5.0,44100,no bird,1.0,264
3029,./kaggletest/cohmar1/,XC671926.ogg,48.79199546485261,0,30.0,5.0,44100,no bird,1.0,264
3030,./kaggletest/cohmar1/,XC667942.ogg,15.620997732426304,0,10.0,5.0,44100,no bird,1.0,264
3031,./kaggletest/cohmar1/,XC191055.ogg,96.05224489795918,0,20.0,5.0,44100,no bird,1.0,264
3032,./kaggletest/cohmar1/,XC191055.ogg,96.05224489795918,0,30.0,5.0,44100,no bird,1.0,264
3033,./kaggletest/cohmar1/,XC191055.ogg,96.05224489795918,0,35.0,5.0,44100,no bird,1.0,264
3034,./kaggletest/cohmar1/,XC191055.ogg,96.05224489795918,0,40.0,5.0,44100,no bird,1.0,264
3035,./kaggletest/cohmar1/,XC191055.ogg,96.05224489795918,0,60.0,5.0,44100,no bird,1.0,264
3036,./kaggletest/cohmar1/,XC191055.ogg,96.05224489795918,0,65.0,5.0,44100,no bird,1.0,264
3037,./kaggletest/cohmar1/,XC483659.ogg,57.808956916099774,0,15.0,5.0,44100,no bird,1.0,264
3038,./kaggletest/cohmar1/,XC483659.ogg,57.808956916099774,0,45.0,5.0,44100,no bird,1.0,264
3039,./kaggletest/colsun2/,XC517237.ogg,175.7519954648526,0,5.0,5.0,44100,no bird,1.0,264
3040,./kaggletest/colsun2/,XC516705.ogg,118.96798185941044,0,5.0,5.0,44100,no bird,1.0,264
3041,./kaggletest/colsun2/,XC516705.ogg,118.96798185941044,0,10.0,5.0,44100,no bird,1.0,264
3042,./kaggletest/colsun2/,XC516705.ogg,118.96798185941044,0,15.0,5.0,44100,no bird,1.0,264
3043,./kaggletest/colsun2/,XC516705.ogg,118.96798185941044,0,55.0,5.0,44100,no bird,1.0,264
3044,./kaggletest/colsun2/,XC516705.ogg,118.96798185941044,0,80.0,5.0,44100,no bird,1.0,264
3045,./kaggletest/colsun2/,XC516705.ogg,118.96798185941044,0,110.0,5.0,44100,no bird,1.0,264
3046,./kaggletest/colsun2/,XC267758.ogg,55.89598639455782,0,20.0,5.0,44100,no bird,1.0,264
